Age,AgeGroup,Attrition,AttritionFlag,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,SatisfactionGroup,MaritalStatus,MonthlyIncome,IncomeGroup,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,TenureGroup,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,25-34,Yes,1,Travel_Rarely,$771,Sales,5 km,3,Marketing,876,3,Male,$91,1,2,Manager,3,High,Married,"$6,231",Middle Income,"$20,334",1,No,18,3,4,1,8,0,1,0,0-1 Years,0,0,0
40,35-44,No,0,Travel_Rarely,$792,Research & Development,5 km,3,Technical Degree,877,4,Female,$85,1,4,Manufacturing Director,1,Low,Single,"$11,936",High Income,"$18,159",1,No,17,3,1,0,17,6,1,12,10+ Years,1,0,12
46,45-54,No,0,Non-Travel,$526,Research & Development,22 km,3,Life Sciences,878,2,Male,$38,3,5,Manufacturing Director,2,Medium,Married,"$15,240",High Income,"$24,930",1,No,11,3,2,1,24,5,1,16,10+ Years,1,0,2
39,35-44,No,0,Travel_Rarely,$112,Sales,9 km,3,Technical Degree,879,1,Female,$54,3,2,Sales Executive,2,Medium,Single,"$9,395",High Income,"$20,179",2,Yes,18,3,4,0,21,0,1,7,5-9 Years,4,1,1
27,25-34,No,0,Travel_Frequently,$935,Sales,7 km,3,Other,880,4,Male,$79,3,2,Manager,4,Very High,Married,"$10,453",High Income,"$7,874",1,No,14,3,1,1,3,6,1,2,2-4 Years,0,1,2
34,25-34,No,0,Travel_Frequently,"$1,137",Research & Development,28 km,3,Medical,881,2,Male,$40,2,3,Research Director,4,Very High,Single,"$13,715",High Income,"$2,094",2,No,16,3,4,0,14,4,1,6,5-9 Years,0,2,1
23,Under 25,Yes,1,Travel_Rarely,$125,Research & Development,2 km,3,Medical,882,2,Male,$36,2,2,Research Director,2,Medium,Divorced,"$8,144",High Income,"$16,135",2,No,19,3,2,1,3,6,1,3,2-4 Years,0,3,3
29,25-34,No,0,Travel_Rarely,"$1,261",Sales,16 km,3,Other,883,2,Female,$74,3,4,Manager,2,Medium,Married,"$13,327",High Income,"$17,278",7,Yes,11,3,2,3,10,0,1,10,10+ Years,1,0,4
27,25-34,No,0,Travel_Rarely,"$1,234",Research & Development,1 km,3,Other,884,2,Male,$66,2,3,Manufacturing Director,4,Very High,Married,"$10,194",High Income,"$5,527",4,No,12,3,4,1,7,6,1,6,5-9 Years,0,4,0
35,35-44,No,0,Non-Travel,"$1,046",Research & Development,1 km,3,Other,885,3,Female,$63,2,1,Research Director,3,High,Divorced,"$6,745",Middle Income,"$2,962",2,No,13,3,4,1,9,3,1,3,2-4 Years,0,2,0
25,25-34,Yes,1,Travel_Rarely,$705,Sales,1 km,3,Marketing,886,4,Male,$44,1,2,Sales Representative,3,High,Single,"$12,053",High Income,"$3,969",4,Yes,23,3,4,1,3,0,1,3,2-4 Years,1,0,3
35,35-44,No,0,Travel_Rarely,$336,Sales,4 km,3,Life Sciences,887,1,Male,$91,2,1,Sales Representative,1,Low,Single,"$8,460",High Income,"$7,573",0,No,11,3,2,2,12,0,1,2,2-4 Years,2,2,2
41,35-44,No,0,Travel_Rarely,$713,Research & Development,1 km,3,Medical,888,4,Female,$30,3,1,Research Director,1,Low,Single,"$8,396",High Income,"$26,294",2,No,14,3,1,0,23,4,1,4,2-4 Years,1,1,4
36,35-44,No,0,Travel_Rarely,"$1,232",Sales,11 km,3,Other,889,1,Female,$95,4,2,Manager,3,High,Married,"$9,861",High Income,"$17,276",5,No,11,3,1,0,18,2,1,1,0-1 Years,0,1,1
35,35-44,No,0,Non-Travel,$687,Research & Development,3 km,3,Technical Degree,890,3,Male,$39,3,3,Manager,2,Medium,Married,"$11,281",High Income,"$13,473",4,No,15,3,2,3,10,3,1,8,5-9 Years,5,3,2
38,35-44,No,0,Non-Travel,$692,Sales,22 km,3,Other,891,3,Male,$35,2,3,Manager,1,Low,Single,"$13,269",High Income,"$11,667",3,No,16,3,2,1,16,0,1,9,5-9 Years,0,1,2
41,35-44,No,0,Travel_Rarely,$551,Sales,26 km,2,Marketing,892,1,Female,$94,4,1,Sales Representative,2,Medium,Divorced,"$6,406",Middle Income,"$20,211",3,Yes,15,3,3,0,19,0,3,0,0-1 Years,0,0,0
32,25-34,No,0,Travel_Rarely,"$1,125",Sales,17 km,3,Technical Degree,893,3,Male,$46,1,2,Sales Executive,3,High,Single,"$8,902",High Income,"$18,200",3,No,11,3,1,1,7,3,1,1,0-1 Years,1,1,1
46,45-54,No,0,Travel_Frequently,"$1,325",Human Resources,20 km,3,Other,894,1,Female,$84,3,1,Human Resources,2,Medium,Single,"$7,509",High Income,"$4,888",3,Yes,18,3,1,1,23,1,1,0,0-1 Years,0,0,0
42,35-44,No,0,Travel_Rarely,$963,Research & Development,3 km,3,Technical Degree,895,1,Female,$85,1,1,Manager,2,Medium,Single,"$8,824",High Income,"$20,874",3,No,12,3,3,1,27,0,1,3,2-4 Years,3,3,2
43,35-44,No,0,Travel_Rarely,$567,Sales,22 km,3,Life Sciences,896,2,Male,$34,1,4,Manager,4,Very High,Married,"$14,623",High Income,"$3,743",4,No,16,4,1,2,21,2,1,13,10+ Years,5,2,9
36,35-44,No,0,Non-Travel,$225,Research & Development,14 km,3,Medical,897,4,Male,$66,3,3,Research Director,1,Low,Married,"$9,163",High Income,"$22,302",3,Yes,18,4,2,1,17,1,1,6,5-9 Years,6,0,6
54,45-54,Yes,1,Travel_Rarely,$348,Research & Development,1 km,3,Other,898,1,Male,$65,1,4,Research Director,1,Low,Married,"$15,132",High Income,"$26,324",4,Yes,19,3,1,1,34,1,1,10,10+ Years,2,3,6
18,Under 25,No,0,Travel_Frequently,"$1,427",Sales,14 km,3,Other,899,2,Female,$70,1,2,Sales Executive,2,Medium,Divorced,"$9,379",High Income,"$13,306",3,No,12,3,2,2,0,4,1,0,0-1 Years,0,0,0
38,35-44,Yes,1,Travel_Rarely,$254,Research & Development,10 km,3,Other,900,2,Female,$51,2,2,Manufacturing Director,4,Very High,Married,"$9,733",High Income,"$19,650",2,Yes,11,3,4,1,18,2,1,1,0-1 Years,1,1,0
44,35-44,No,0,Travel_Frequently,$102,Research & Development,10 km,3,Life Sciences,901,4,Male,$46,1,2,Research Director,3,High,Married,"$10,263",High Income,"$6,893",2,No,16,3,1,1,21,6,1,0,0-1 Years,0,0,0
44,35-44,No,0,Non-Travel,$454,Research & Development,1 km,3,Technical Degree,902,1,Female,$77,1,1,Laboratory Technician,3,High,Divorced,"$4,827",Low Income,"$2,461",1,Yes,19,3,3,0,21,2,1,1,0-1 Years,1,0,1
40,35-44,No,0,Non-Travel,"$1,155",Sales,20 km,3,Marketing,903,1,Male,$64,4,2,Sales Executive,3,High,Divorced,"$11,242",High Income,"$5,359",5,No,18,4,1,0,20,6,1,2,2-4 Years,2,1,0
29,25-34,No,0,Travel_Rarely,$613,Sales,4 km,3,Technical Degree,904,2,Female,$30,1,2,Sales Representative,4,Very High,Married,"$9,803",High Income,"$12,345",3,No,15,3,3,2,5,3,1,5,5-9 Years,1,1,2
37,35-44,No,0,Travel_Rarely,"$1,151",Research & Development,1 km,3,Life Sciences,905,2,Male,$69,1,2,Laboratory Technician,2,Medium,Married,"$8,754",High Income,"$15,922",1,Yes,15,3,1,2,14,1,1,5,5-9 Years,2,1,1
24,Under 25,No,0,Travel_Rarely,$584,Research & Development,4 km,3,Technical Degree,906,3,Male,$54,4,1,Healthcare Representative,4,Very High,Married,"$8,413",High Income,"$23,133",2,Yes,14,3,3,0,1,1,1,0,0-1 Years,0,0,0
47,45-54,No,0,Travel_Rarely,"$1,236",Research & Development,26 km,3,Other,907,1,Male,$40,1,4,Research Director,3,High,Divorced,"$13,274",High Income,"$14,086",2,Yes,11,3,2,0,28,0,1,16,10+ Years,2,0,0
52,45-54,No,0,Travel_Rarely,$331,Research & Development,2 km,3,Technical Degree,908,2.5,Male,$76,4,3,Research Director,4,Very High,Married,"$12,177",High Income,"$9,758",3,Yes,16,3,2,2,24,5,1,7,5-9 Years,3,2,0
26,25-34,No,0,Non-Travel,$747,Human Resources,2 km,3,Life Sciences,909,3,Female,$71,4,1,Manager,1,Low,Divorced,"$6,471",Middle Income,"$21,736",3,No,13,4,2,2,0,2,1,0,0-1 Years,0,0,0
38,35-44,Yes,1,Travel_Rarely,$534,Research & Development,3 km,3,Medical,910,4,Unknown,$71,4,4,Manufacturing Director,4,Very High,Divorced,"$11,519",High Income,"$20,381",0,No,11,3,2,1,14,6,1,10,10+ Years,0,0,1
45,45-54,No,0,Travel_Rarely,"$1,199",Research & Development,1 km,3,Medical,911,2,Female,$88,2,3,Manufacturing Director,1,Low,Married,"$11,193",High Income,"$5,082",1,No,19,3,3,0,22,5,1,12,10+ Years,5,0,1
36,35-44,No,0,Travel_Frequently,$891,Sales,16 km,3,Technical Degree,912,2,Male,$77,4,2,Manager,1,Low,Single,"$7,871",High Income,"$22,022",2,No,11,3,1,0,10,6,1,2,2-4 Years,0,0,1
42,35-44,No,0,Non-Travel,"$1,342",Sales,15 km,3,Technical Degree,913,3,Female,$83,2,4,Sales Representative,4,Very High,Single,"$12,804",High Income,"$4,963",1,No,16,3,2,3,21,2,1,16,10+ Years,12,4,2
37,35-44,No,0,Travel_Frequently,$131,Research & Development,6 km,3,Other,914,1,Male,$76,3,1,Healthcare Representative,3,High,Married,"$8,214",High Income,"$26,412",5,Yes,12,3,2,1,17,0,1,2,2-4 Years,2,2,0
29,25-34,No,0,Travel_Rarely,"$1,097",Research & Development,19 km,3,Technical Degree,915,3,Male,$55,4,2,Manager,4,Very High,Married,"$9,661",High Income,"$26,990",2,No,16,3,3,0,4,3,1,0,0-1 Years,0,0,0
29,25-34,No,0,Travel_Rarely,$322,Research & Development,11 km,3,Other,916,4,Male,$94,1,2,Healthcare Representative,1,Low,Divorced,"$8,105",High Income,"$4,936",4,No,13,3,1,2,6,3,1,6,5-9 Years,2,3,4
46,45-54,No,0,Travel_Rarely,"$1,322",Research & Development,3 km,3,Other,917,1,Female,$99,4,1,Manufacturing Director,2,Medium,Single,"$7,560",High Income,"$17,816",1,No,18,3,3,0,29,4,1,1,0-1 Years,1,1,1
58,55+,No,0,Travel_Rarely,"$1,340",Research & Development,3 km,3,Life Sciences,918,2,Female,$70,3,1,Laboratory Technician,2,Medium,Married,"$9,363",High Income,"$5,048",3,No,15,3,1,1,36,4,1,1,0-1 Years,0,0,1
36,35-44,No,0,Travel_Rarely,$807,Sales,7 km,3,Life Sciences,919,2,Female,$36,3,1,Sales Executive,2,Medium,Single,"$5,540",Middle Income,"$23,815",5,No,11,3,2,0,11,1,1,0,0-1 Years,0,0,0
23,Under 25,No,0,Non-Travel,$722,Research & Development,10 km,3,Technical Degree,920,2.5,Female,$43,2,1,Manager,1,Low,Married,"$8,252",High Income,"$26,496",2,No,14,3,3,0,0,4,1,0,0-1 Years,0,0,0
43,35-44,No,0,Travel_Rarely,"$1,098",Sales,29 km,3,Other,921,3,Female,$51,3,1,Sales Representative,2,Medium,Single,"$8,342",High Income,"$21,189",2,Yes,20,3,3,0,20,0,1,0,0-1 Years,0,0,0
31,25-34,No,0,Travel_Frequently,"$1,277",Sales,2 km,3,Other,922,1,Male,$55,3,2,Sales Representative,2,Medium,Married,"$7,162",High Income,"$7,349",3,No,11,3,3,2,10,5,1,3,2-4 Years,2,0,3
22,Under 25,Yes,1,Travel_Frequently,$516,Research & Development,8 km,3,Medical,923,1,Male,$69,4,2,Laboratory Technician,1,Low,Divorced,"$11,823",High Income,"$24,303",2,Yes,15,4,3,0,2,1,1,0,0-1 Years,0,0,0
36,35-44,No,0,Travel_Rarely,$693,Research & Development,4 km,3,Life Sciences,924,3,Male,$85,1,2,Healthcare Representative,2,Medium,Married,"$11,427",High Income,"$25,983",2,Yes,11,3,1,2,11,5,1,0,0-1 Years,0,0,0
38,35-44,Yes,1,Travel_Rarely,$665,Research & Development,1 km,3,Medical,925,2,Male,$44,4,1,Laboratory Technician,2,Medium,Divorced,"$7,380",High Income,"$17,003",4,Yes,19,3,3,0,17,1,1,0,0-1 Years,0,0,0
50,45-54,No,0,Travel_Rarely,$157,Research & Development,8 km,3,Other,926,4,Male,$79,3,2,Research Scientist,3,High,Single,"$9,575",High Income,"$11,072",2,No,18,3,4,1,29,4,1,0,0-1 Years,0,0,0
54,45-54,No,0,Travel_Rarely,$260,Research & Development,2 km,3,Medical,927,4,Female,$95,3,1,Manufacturing Director,4,Very High,Married,"$8,330",High Income,"$25,372",4,No,11,3,4,2,32,5,1,0,0-1 Years,0,0,0
33,25-34,No,0,Travel_Rarely,$749,Research & Development,5 km,3,Other,928,1,Male,$31,3,2,Research Director,2,Medium,Married,"$10,815",High Income,"$6,938",2,No,11,4,1,0,9,6,1,2,2-4 Years,2,0,2
32,25-34,No,0,Travel_Rarely,"$1,494",Human Resources,11 km,3,Human Resources,929,4,Male,$52,4,3,Human Resources,1,Low,Married,"$9,863",High Income,"$24,460",2,No,11,3,1,0,7,3,1,6,5-9 Years,3,1,0
25,25-34,No,0,Travel_Frequently,$958,Research & Development,4 km,3,Technical Degree,930,1,Male,$43,4,2,Healthcare Representative,3,High,Married,"$12,108",High Income,"$5,754",5,No,20,3,1,1,4,3,1,4,2-4 Years,4,1,4
37,35-44,No,0,Travel_Rarely,"$1,198",Sales,9 km,3,Marketing,931,1,Female,$50,2,2,Manager,3,High,Married,"$12,068",High Income,"$15,245",2,No,25,3,3,0,13,0,1,3,2-4 Years,0,0,0
48,45-54,Yes,1,Travel_Rarely,"$1,178",Sales,3 km,3,Life Sciences,932,4,Male,$44,4,4,Sales Executive,3,High,Married,"$13,663",High Income,"$17,744",4,No,12,3,4,2,33,2,1,15,10+ Years,6,7,7
46,45-54,No,0,Travel_Rarely,$730,Sales,7 km,3,Life Sciences,933,2,Female,$35,2,1,Sales Executive,2,Medium,Married,"$8,702",High Income,"$9,271",3,Yes,15,3,1,2,25,0,1,2,2-4 Years,0,2,1
52,45-54,No,0,Travel_Frequently,$455,Human Resources,6 km,3,Other,934,4,Unknown,$78,3,3,Manager,4,Very High,Married,"$8,930",High Income,"$21,481",7,No,22,4,3,1,28,0,1,5,5-9 Years,4,4,5
46,45-54,No,0,Travel_Frequently,$176,Sales,2 km,3,Technical Degree,935,2,Male,$88,1,2,Manager,3,High,Divorced,"$9,595",High Income,"$15,639",3,No,17,3,2,0,22,6,1,0,0-1 Years,0,0,0
25,25-34,No,0,Travel_Frequently,$749,Research & Development,5 km,3,Life Sciences,936,3,Male,$30,3,2,Laboratory Technician,4,Very High,Single,"$9,953",High Income,"$18,506",3,No,15,4,2,2,0,5,1,0,0-1 Years,0,0,0
45,45-54,No,0,Travel_Frequently,"$1,187",Sales,11 km,3,Technical Degree,937,1,Male,$37,3,2,Manager,3,High,Married,"$11,491",High Income,"$12,798",1,No,16,3,2,0,23,0,1,1,0-1 Years,1,1,1
43,35-44,Yes,1,Travel_Frequently,"$1,399",Research & Development,7 km,3,Life Sciences,938,1,Female,$85,4,1,Manager,2,Medium,Married,"$8,732",High Income,"$13,259",2,No,20,4,3,1,19,3,1,4,2-4 Years,4,1,1
40,35-44,No,0,Travel_Rarely,"$1,426",Sales,10 km,3,Marketing,939,1,Female,$71,3,5,Manager,2,Medium,Single,"$14,553",High Income,"$23,737",4,No,16,3,2,2,17,4,1,16,10+ Years,0,7,2
26,25-34,No,0,Travel_Rarely,$961,Research & Development,3 km,3,Medical,940,1,Female,$94,2,3,Manufacturing Director,3,High,Divorced,"$10,832",High Income,"$12,943",1,Yes,11,3,2,1,5,1,1,5,5-9 Years,2,0,1
39,35-44,Yes,1,Travel_Frequently,$425,Sales,1 km,3,Marketing,941,2,Female,$88,2,1,Manager,3,High,Married,"$8,410",High Income,"$25,382",5,No,15,3,1,1,16,5,1,0,0-1 Years,0,0,0
31,25-34,No,0,Travel_Rarely,$909,Sales,11 km,3,Technical Degree,942,4,Male,$97,1,2,Manager,4,Very High,Married,"$8,139",High Income,"$25,956",1,Yes,15,4,3,0,2,6,1,2,2-4 Years,2,0,0
33,25-34,No,0,Travel_Rarely,$709,Research & Development,18 km,3,Technical Degree,943,4,Male,$57,1,2,Manufacturing Director,4,Very High,Married,"$8,162",High Income,"$21,706",3,No,15,3,4,0,9,2,1,4,2-4 Years,1,0,1
42,35-44,No,0,Travel_Rarely,"$1,278",Sales,15 km,3,Other,944,3,Male,$80,4,2,Sales Executive,4,Very High,Married,"$8,826",High Income,"$10,433",3,No,14,3,3,0,19,3,1,3,2-4 Years,0,3,3
32,25-34,No,0,Travel_Rarely,$604,Sales,17 km,3,Other,945,2,Female,$47,1,2,Sales Executive,4,Very High,Single,"$6,895",Middle Income,"$17,071",4,Yes,13,3,4,1,12,6,1,9,5-9 Years,5,2,1
41,35-44,No,0,Travel_Frequently,"$1,059",Human Resources,2 km,3,Human Resources,946,3,Male,$71,1,4,Manager,4,Very High,Married,"$13,033",High Income,"$3,754",0,No,11,3,1,0,15,0,1,15,10+ Years,1,1,5
47,45-54,No,0,Non-Travel,$601,Sales,10 km,3,Technical Degree,947,2,Female,$79,2,3,Manager,2,Medium,Married,"$12,363",High Income,"$22,123",3,Yes,16,3,2,0,24,1,1,8,5-9 Years,1,2,2
60,55+,No,0,Travel_Rarely,$843,Research & Development,5 km,3,Medical,948,4,Female,$59,4,2,Manufacturing Director,1,Low,Single,"$10,874",High Income,"$21,201",1,Yes,15,3,1,0,35,4,1,5,5-9 Years,2,1,2
41,35-44,No,0,Travel_Rarely,$214,Research & Development,2 km,3,Technical Degree,949,2,Male,$56,3,2,Manager,4,Very High,Single,"$8,678",High Income,"$21,590",3,No,16,3,1,0,26,4,1,2,2-4 Years,1,2,2
38,35-44,No,0,Travel_Rarely,"$1,302",Research & Development,4 km,3,Life Sciences,950,1,Male,$79,1,2,Manufacturing Director,2,Medium,Married,"$10,731",High Income,"$25,001",2,Yes,14,3,3,2,13,5,1,2,2-4 Years,1,2,0
32,25-34,No,0,Travel_Frequently,"$1,384",Research & Development,1 km,3,Technical Degree,951,3,Male,$38,1,2,Laboratory Technician,4,Very High,Married,"$8,945",High Income,"$21,691",3,No,15,3,4,0,10,4,1,1,0-1 Years,0,0,0
36,35-44,No,0,Travel_Rarely,"$1,291",Sales,1 km,3,Life Sciences,952,1,Female,$70,3,4,Sales Representative,1,Low,Married,"$13,919",High Income,"$16,367",2,Yes,18,3,3,0,21,3,1,15,10+ Years,0,0,3
18,Under 25,Yes,1,Travel_Rarely,$478,Sales,1 km,3,Technical Degree,953,3,Male,$37,4,1,Sales Representative,1,Low,Married,"$5,970",Middle Income,"$22,329",1,No,19,3,4,0,0,2,1,0,0-1 Years,0,0,0
31,25-34,No,0,Travel_Rarely,$384,Research & Development,5 km,3,Medical,954,4,Female,$63,4,3,Research Director,3,High,Married,"$11,818",High Income,"$7,919",1,No,19,3,3,1,14,1,1,8,5-9 Years,2,2,0
33,25-34,No,0,Travel_Frequently,$795,Sales,1 km,3,Life Sciences,955,3,Male,$84,1,2,Sales Executive,1,Low,Divorced,"$8,815",High Income,"$19,586",4,No,17,3,3,0,14,2,1,1,0-1 Years,1,1,1
56,55+,No,0,Travel_Frequently,"$1,488",Research & Development,15 km,3,Life Sciences,956,4,Male,$47,2,5,Research Director,4,Very High,Married,"$13,498",High Income,"$13,356",5,No,11,4,1,0,37,2,1,17,10+ Years,2,0,0
31,25-34,No,0,Non-Travel,$588,Research & Development,1 km,3,Medical,957,2,Female,$38,2,3,Healthcare Representative,1,Low,Married,"$11,662",High Income,"$11,517",1,Yes,18,3,4,0,5,5,1,5,5-9 Years,1,0,2
50,45-54,No,0,Travel_Rarely,"$1,013",Research & Development,9 km,3,Other,958,3,Male,$46,4,2,Research Director,3,High,Divorced,"$8,808",High Income,"$16,847",2,No,11,3,3,1,25,2,1,3,2-4 Years,1,0,0
22,Under 25,No,0,Travel_Frequently,"$1,099",Research & Development,1 km,3,Technical Degree,959,2,Female,$62,1,1,Research Director,3,High,Married,"$5,054",Middle Income,"$23,869",4,No,11,3,2,1,0,5,1,0,0-1 Years,0,0,0
58,55+,No,0,Travel_Frequently,"$1,032",Research & Development,4 km,3,Medical,960,2,Male,$86,4,3,Laboratory Technician,4,Very High,Divorced,"$9,207",High Income,"$15,954",2,No,14,4,1,3,39,2,1,14,10+ Years,1,0,0
46,45-54,No,0,Travel_Rarely,$111,Research & Development,5 km,3,Medical,961,1,Female,$37,3,1,Healthcare Representative,1,Low,Single,"$8,414",High Income,"$19,624",4,No,17,3,1,0,22,2,1,0,0-1 Years,0,0,0
32,25-34,No,0,Travel_Rarely,$604,Research & Development,8 km,3,Other,962,4,Female,$61,2,3,Healthcare Representative,3,High,Married,"$13,271",High Income,"$4,569",3,No,15,4,1,0,6,3,3,6,5-9 Years,1,0,6
47,45-54,Yes,1,Travel_Frequently,"$1,108",Research & Development,3 km,3,Medical,963,2,Unknown,$75,2,1,Manager,1,Low,Married,"$5,402",Middle Income,"$5,607",1,Yes,15,3,1,3,27,0,1,0,0-1 Years,0,0,0
44,35-44,No,0,Travel_Rarely,$910,Research & Development,1 km,3,Life Sciences,964,2,Male,$58,3,2,Manufacturing Director,3,High,Single,"$14,133",High Income,"$10,315",2,No,11,3,3,1,25,5,1,6,5-9 Years,0,2,1
45,45-54,No,0,Travel_Frequently,$452,Sales,4 km,3,Technical Degree,965,3,Male,$43,2,2,Sales Executive,1,Low,Single,"$9,915",High Income,"$8,241",2,Yes,13,3,3,0,26,3,1,4,2-4 Years,0,0,1
40,35-44,No,0,Travel_Rarely,$954,Research & Development,4 km,3,Technical Degree,966,1,Male,$50,4,2,Manufacturing Director,3,High,Married,"$8,445",High Income,"$7,737",1,No,15,4,2,1,21,6,1,0,0-1 Years,0,0,0
29,25-34,No,0,Travel_Rarely,"$1,379",Research & Development,2 km,3,Technical Degree,967,2,Female,$90,3,3,Research Scientist,1,Low,Married,"$10,658",High Income,"$16,631",4,No,16,4,3,2,5,6,1,5,5-9 Years,4,4,1
39,35-44,No,0,Travel_Rarely,$942,Sales,14 km,3,Life Sciences,968,3,Male,$46,4,4,Manager,4,Very High,Married,"$11,789",High Income,"$13,065",6,Yes,14,3,2,1,16,3,1,12,10+ Years,1,3,2
45,45-54,No,0,Travel_Frequently,$413,Research & Development,29 km,3,Other,969,2,Male,$54,1,1,Healthcare Representative,3,High,Divorced,"$9,232",High Income,"$24,033",3,No,17,3,1,0,25,2,1,0,0-1 Years,0,0,0
36,35-44,No,0,Travel_Rarely,$578,Research & Development,1 km,3,Life Sciences,970,2,Male,$41,3,1,Manager,2,Medium,Married,"$5,570",Middle Income,"$15,276",2,No,19,3,1,0,4,0,1,3,2-4 Years,1,1,0
48,45-54,No,0,Travel_Rarely,$148,Sales,16 km,3,Technical Degree,971,2,Male,$51,3,1,Sales Executive,1,Low,Single,"$6,850",Middle Income,"$6,036",4,No,12,3,4,1,27,0,1,3,2-4 Years,1,0,3
60,55+,Yes,1,Travel_Rarely,$916,Research & Development,18 km,3,Life Sciences,972,2,Male,$64,2,1,Research Director,2,Medium,Married,"$10,889",High Income,"$7,324",3,Yes,11,3,4,1,38,5,1,0,0-1 Years,0,0,0
51,45-54,Yes,1,Travel_Rarely,$835,Research & Development,13 km,3,Other,973,3,Female,$65,1,2,Research Scientist,3,High,Married,"$13,278",High Income,"$9,534",1,No,11,3,4,0,27,3,1,3,2-4 Years,3,3,0
26,25-34,No,0,Travel_Rarely,$158,Human Resources,2 km,3,Life Sciences,974,2,Male,$51,1,1,HR Business Partner,2,Medium,Married,"$5,504",Middle Income,"$2,169",2,No,15,3,3,0,3,1,1,3,2-4 Years,0,0,0
33,25-34,No,0,Travel_Rarely,$787,Sales,4 km,3,Life Sciences,975,1,Male,$32,3,3,Sales Representative,3,High,Single,"$10,973",High Income,"$24,075",2,No,20,3,4,1,13,1,1,5,5-9 Years,0,0,1
42,35-44,No,0,Travel_Rarely,"$1,056",Research & Development,4 km,3,Other,976,3,Male,$54,2,3,Research Scientist,1,Low,Married,"$12,063",High Income,"$7,843",2,No,11,3,4,0,13,4,1,13,10+ Years,0,0,3
28,25-34,No,0,Travel_Rarely,$845,Sales,1 km,3,Marketing,977,1,Male,$90,4,2,Sales Representative,2,Medium,Married,"$5,530",Middle Income,"$11,086",3,No,18,3,2,3,6,6,1,2,2-4 Years,2,0,0
44,35-44,No,0,Non-Travel,$369,Research & Development,6 km,3,Technical Degree,978,3,Female,$95,4,3,Manager,1,Low,Divorced,"$11,291",High Income,"$10,990",3,No,17,4,4,0,18,4,1,5,5-9 Years,5,0,2
24,Under 25,No,0,Travel_Frequently,$351,Sales,5 km,3,Life Sciences,979,1,Male,$80,3,1,Sales Representative,2,Medium,Married,"$6,101",Middle Income,"$7,046",4,No,11,3,2,3,0,6,1,0,0-1 Years,0,0,0
50,45-54,Yes,1,Travel_Frequently,$288,Research & Development,6 km,3,Other,980,4,Male,$87,3,1,Manufacturing Director,1,Low,Married,"$9,184",High Income,"$22,058",6,No,11,3,1,1,27,6,1,1,0-1 Years,1,1,0
23,Under 25,No,0,Travel_Rarely,$587,Research & Development,8 km,3,Other,981,2,Male,$38,2,2,Manager,2,Medium,Divorced,"$10,492",High Income,"$16,359",3,Yes,11,3,4,0,0,3,1,0,0-1 Years,0,0,0
25,25-34,No,0,Travel_Rarely,$979,Research & Development,13 km,3,Technical Degree,982,4,Male,$75,4,2,Manager,3,High,Divorced,"$11,163",High Income,"$23,185",1,No,11,3,3,0,0,6,1,0,0-1 Years,0,0,0
42,35-44,No,0,Travel_Rarely,$469,Research & Development,7 km,3,Technical Degree,983,2,Male,$93,3,1,Research Director,2,Medium,Married,"$7,445",High Income,"$14,447",3,No,16,3,3,1,23,4,1,2,2-4 Years,2,2,0
32,25-34,Yes,1,Non-Travel,"$1,160",Sales,6 km,3,Other,984,4,Male,$54,3,1,Sales Representative,1,Low,Single,"$8,935",High Income,"$13,065",1,No,12,3,1,0,3,6,1,3,2-4 Years,1,0,0
42,35-44,No,0,Travel_Frequently,$858,Research & Development,9 km,3,Other,985,3,Female,$79,1,3,Research Scientist,3,High,Married,"$11,685",High Income,"$8,155",0,No,11,3,3,2,18,0,1,5,5-9 Years,1,5,0
37,35-44,No,0,Travel_Rarely,$722,Unknown Department,4 km,3,Life Sciences,986,2.5,Female,$65,3,1,Laboratory Technician,3,High,Married,"$8,158",High Income,"$6,180",3,Yes,11,3,3,0,19,0,1,0,0-1 Years,0,0,0
41,35-44,No,0,Travel_Rarely,$162,Research & Development,24 km,3,Technical Degree,987,1,Male,$48,4,3,Manager,2,Medium,Married,"$9,394",High Income,"$13,173",2,No,12,3,4,2,21,3,1,12,10+ Years,0,0,5
37,35-44,No,0,Travel_Rarely,$360,Research & Development,3 km,3,Technical Degree,988,1,Male,$78,2,1,Laboratory Technician,2,Medium,Single,"$7,715",High Income,"$6,448",1,No,11,3,2,0,14,3,1,0,0-1 Years,0,0,0
37,35-44,No,0,Travel_Rarely,"$1,087",Research & Development,9 km,3,Medical,989,4,Female,$79,3,2,Research Director,1,Low,Married,"$10,281",High Income,"$19,616",2,Yes,18,3,1,1,10,1,1,0,0-1 Years,0,0,0
36,35-44,No,0,Travel_Rarely,$906,Research & Development,10 km,3,Other,990,2.5,Female,$77,3,2,Healthcare Representative,4,Very High,Single,"$9,883",High Income,"$8,410",2,No,19,3,1,0,8,3,1,8,5-9 Years,0,2,0
