Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44,No,Travel_Rarely,192,research & development,21.0,3.0,TECHNICAL DEGREE,1,838,1.0,Male,53,4,2,Healthcare Representative,1.0,Single,7453.0,11487,3.0,Y,Yes,13,3,3,80,1,21.0,5,,3,0,3,3
52,No,Travel_Rarely,488,research & development,4.0,3.0,medical,1,491,3.0,Male,70,1,1,Healthcare Representative,3.0,Married,8641.0,4742,1.0,Y,No,14,3,1,80,2,37.0,2,4.0,1,0,1,1
38,No,Travel_Rarely,1302,Research & Development,4.0,3.0,  Life Sciences  ,1,950,1.0,Male,79,1,2,Manufacturing Director,2.0,Married,10731.0,25001,2.0,Y,yes,14,3,3,80,2,13.0,5,4.0,2,1,2,0
40,no,TRAVEL_RARELY,865,Sales,1.0,2.0,technical degree,1,259,2.0,Male,64,4,1,Manager,4.0,Married,7631.0,5291,2.0,Y,No,14,3,3,80,1,16.0,6,3.0,4,1,2,0
31,Yes,travel_frequently,548,RESEARCH & DEVELOPMENT,2.0,4.0,Life Sciences,1,172,2.0,Male,38,1,2,Laboratory Technician,1.0,Single,,21405,2.0,Y,No,11,3,3,80,0,9.0,5,3.0,0,0,0,0
39,no,Travel_Rarely,359,RESEARCH & DEVELOPMENT,6.0,3.0,Other,1,1376,2.0,Female,35,3,2,Laboratory Technician,2.0,Married,10685.0,14428,2.0,Y,No,22,3,1,80,1,15.0,1,2.0,2,2,2,2
40,No,  Non-Travel  ,1029,Research & Development,1.0,3.0,Medical,1,594,,Female,66,2,2,  Manufacturing Director  ,1.0,divorced,9197.0,17323,4.0,Y,No,14,3,4,80,2,,2,3.0,2,2,0,1
36,No,Travel_Rarely,1335,Sales,9.0,2.0,Other,1,548,4.0,Male,58,1,1,Sales Executive,3.0,Single,7554.0,24418,1.0,Y,Yes,17,3,2,80,1,12.0,1,3.0,0,0,0,0
38,No,travel_frequently,1298,Research & Development,1.0,4.0,other,1,237,2.0,,91,2,2,Research Scientist,4.0,Married,10919.0,17499,3.0,Y,Yes,17,3,2,80,1,19.0,1,3.0,6,0,1,2
41,N,Travel_Rarely,439,Research & Development,7.0,2.0,Medical,1,385,2.0,Male,81,1,2,  Research Director  ,4.0,Married,8387.0,2653,2.0,Y,no,12,3,4,80,0,17.0,3,2.0,3,1,1,3
24,No,  Travel_Rarely  ,856,Research & Development,1.0,3.0,Other,1,749,2.0,Male,52,3,2,Manufacturing Director,4.0,Married,8758.0,6723,2.0,Y,Yes,14,3,4,80,0,,5,1.0,1,1,1,1
31,N,Travel_Rarely,337,Research & Development,23.0,2.0,LIFE SCIENCES,1,1012,2.0,Male,94,2,2,Research Director,1.0,Married,10470.0,6669,2.0,Y,No,11,4,2,80,0,8.0,6,4.0,6,2,0,2
59,Yes,Travel_Rarely,592,Research & Development,11.0,2.0,Medical,1,24,3.0,Male,44,3,1,  Laboratory Technician  ,4.0,Married,6444.0,14469,1.0,Y,No,21,4,3,80,0,38.0,1,,0,0,0,0
41,No,TRAVEL_RARELY,481,RESEARCH & DEVELOPMENT,1.0,2.0,Technical Degree,1,1214,1.0,Female,99,4,3,manufacturing director,2.0,  Divorced  ,10503.0,25661,1.0,Y,N,14,3,1,80,0,19.0,2,2.0,14,0,1,2
47,Yes,Non-Travel,349,Research & Development,6.0,3.0,Medical,1,623,,Female,40,4,2,Laboratory Technician,3.0,Married,7200.0,10175,1.0,Y,No,13,3,2,80,1,28.0,6,2.0,0,0,0,0
45,N,Travel_Frequently,1316,sales,7.0,2.0,  Life Sciences  ,1,1328,2.0,Male,51,4,2,MANAGER,4.0,Married,10955.0,10640,2.0,Y,Yes,11,3,4,80,1,21.0,5,2.0,9,3,0,2
56,No,Travel_Rarely,595,Research & Development,1.0,2.0,Life Sciences,1,407,4.0,Male,64,4,1,manufacturing director,2.0,Single,8194.0,19065,3.0,Y,Yes,11,4,4,80,1,31.0,1,3.0,0,0,0,0
60,No,Travel_Rarely,798,research & development,16.0,1.0,Other,1,546,4.0,Male,96,3,1,Manager,1.0,Single,8244.0,7545,3.0,Y,No,11,3,4,80,0,39.0,4,4.0,1,1,0,0
54,No,TRAVEL_RARELY,1067,Research & Development,8.0,2.0,medical,1,1427,3.0,Male,61,1,1,Research Scientist,4.0,Married,8671.0,24531,1.0,Y,yes,20,3,4,80,0,40.0,2,2.0,0,0,0,0
39,No,Travel_Rarely,1030,SALES,1.0,1.0,Life Sciences,1,478,1.0,Female,44,4,3,Sales Representative,1.0,Married,10827.0,11271,1.0,Y,No,14,3,2,80,0,16.0,3,2.0,8,3,0,2
26,Yes,TRAVEL_RARELY,479,Research & Development,2.0,2.0,Medical,1,13,2.0,Male,85,4,2,RESEARCH SCIENTIST,1.0,Married,10251.0,17896,2.0,Y,Yes,15,3,3,80,0,0.0,5,3.0,0,0,0,0
40,No,  Non-Travel  ,118,  Sales  ,10.0,4.0,Other,1,14,3.0,Female,51,3,1,Sales Representative,2.0,Married,6108.0,22650,3.0,Y,Yes,11,3,1,80,0,18.0,5,1.0,2,1,2,2
32,No,Travel_Rarely,1230,Research & Development,1.0,1.0,Other,1,1423,2.0,Male,78,3,1,Research Director,2.0,  Divorced  ,7017.0,3362,3.0,Y,Yes,20,3,2,80,1,9.0,3,2.0,1,1,1,1
35,No,Non-Travel,136,Sales,6.0,4.0,Other,1,682,1.0,Male,46,2,3,Sales Representative,4.0,married,9886.0,13498,2.0,Y,Yes,15,3,3,80,1,15.0,4,3.0,10,0,0,0
33,No,Travel_Rarely,852,research & development,2.0,1.0,Life Sciences,1,154,4.0,Female,81,1,2,  Manager  ,1.0,Married,8627.0,14827,1.0,Y,No,15,3,3,80,2,12.0,5,1.0,1,1,1,0
28,No,Travel_Frequently,719,Human Resources,12.0,3.0,Other,1,123,2.0,Female,53,3,2,Manager,2.0,Single,9637.0,9156,3.0,Y,no,16,3,2,80,2,5.0,3,3.0,0,0,0,0
44,No,Travel_Rarely,1375,research & development,2.0,3.0,Life Sciences,1,271,2.0,Female,66,3,3,Manager,3.0,Divorced,9701.0,7220,3.0,Y,No,14,3,1,80,1,20.0,2,4.0,8,1,2,0
37,Yes,Travel_Rarely,235,Sales,16.0,1.0,Marketing,1,1284,4.0,Female,67,1,1,SALES REPRESENTATIVE,1.0,SINGLE,7732.0,13104,4.0,Y,Yes,14,4,2,80,0,20.0,4,3.0,3,3,3,1
42,No,Travel_Rarely,840,  Research & Development  ,1.0,2.0,Technical Degree,1,121,3.0,Female,77,2,3,Manufacturing Director,3.0,DIVORCED,11966.0,10881,1.0,Y,No,16,3,1,80,1,14.0,6,4.0,14,0,2,0
22,No,Travel_Rarely,994,Sales,1.0,1.0,Life Sciences,1,66,3.0,Male,70,4,2,Sales Representative,4.0,Married,9355.0,7671,3.0,Y,No,14,4,1,80,0,0.0,5,3.0,0,0,0,0
39,No,TRAVEL_FREQUENTLY,885,Sales,2.0,4.0,Technical Degree,1,847,3.0,Male,61,3,1,Manager,2.0,SINGLE,,2344,5.0,Y,No,14,3,2,80,2,17.0,2,3.0,0,0,0,0
32,No,Travel_Rarely,184,Research & Development,7.0,3.0,Medical,1,583,1.0,Female,72,1,2,Healthcare Representative,1.0,Single,9502.0,5364,2.0,Y,No,17,3,4,80,0,11.0,6,4.0,1,0,0,1
51,No,Travel_Frequently,824,Research & Development,8.0,2.0,Other,1,807,1.0,Male,42,1,1,Manager,4.0,SINGLE,7098.0,6989,2.0,Y,No,16,3,2,80,1,31.0,6,3.0,4,1,2,0
44,No,Travel_Rarely,184,Sales,9.0,5.0,Technical Degree,1,601,4.0,Male,59,1,1,Sales Representative,4.0,divorced,7928.0,18638,1.0,Y,Yes,17,4,1,80,2,22.0,6,3.0,0,0,0,0
32,No,Travel_Rarely,1128,Research & Development,3.0,3.0,LIFE SCIENCES,1,464,1.0,Male,42,1,2,RESEARCH DIRECTOR,4.0,Divorced,10019.0,15634,2.0,Y,yes,12,3,4,80,3,5.0,4,2.0,5,5,5,3
19,Yes,NON-TRAVEL,1352,Sales,7.0,2.0,Life Sciences,1,1162,1.0,Female,72,4,1,Sales Representative,4.0,Married,6439.0,5301,5.0,Y,No,18,3,2,80,1,0.0,5,3.0,0,0,0,0
25,No,Travel_Frequently,909,  Research & Development  ,1.0,2.0,Other,1,1050,3.0,Female,89,1,2,RESEARCH DIRECTOR,2.0,Single,10702.0,7176,6.0,Y,No,15,3,2,80,1,3.0,4,2.0,3,1,3,3
31,No,Travel_Rarely,909,Sales,11.0,4.0,Technical Degree,1,942,4.0,Male,97,1,2,Manager,4.0,Married,8139.0,25956,1.0,Y,Yes,15,4,3,80,0,2.0,6,2.0,2,2,0,0
37,No,Travel_Frequently,131,Research & Development,6.0,2.0,Other,1,914,1.0,Male,76,3,1,Healthcare Representative,3.0,Married,8214.0,26412,5.0,Y,Yes,12,3,2,80,1,17.0,0,4.0,2,2,2,0
32,No,Travel_Rarely,340,Sales,2.0,2.0,Life Sciences,1,818,4.0,Male,80,4,2,Manager,2.0,Single,5914.0,6280,3.0,Y,Yes,18,3,3,80,3,10.0,6,2.0,0,0,0,0
36,No,Travel_Rarely,465,RESEARCH & DEVELOPMENT,1.0,2.0,Medical,1,1086,2.0,Male,37,1,1,HEALTHCARE REPRESENTATIVE,3.0,Single,7617.0,10771,2.0,Y,Yes,16,3,1,80,1,6.0,6,4.0,0,0,0,0
42,No,  Travel_Rarely  ,181,Research & Development,11.0,1.0,Other,1,753,,Male,56,2,2,Laboratory Technician,4.0,Divorced,9786.0,12423,3.0,Y,Y,11,3,3,80,2,17.0,1,3.0,0,0,0,0
48,No,Travel_Rarely,1053,RESEARCH & DEVELOPMENT,13.0,3.0,Life Sciences,1,823,3.0,Female,38,1,3,Laboratory Technician,1.0,Divorced,12271.0,14534,4.0,Y,No,23,4,1,80,2,20.0,2,3.0,6,1,3,1
49,No,Travel_Frequently,686,Research & Development,10.0,1.0,  Medical  ,1,520,4.0,Female,67,3,3,RESEARCH DIRECTOR,3.0,Married,13425.0,7055,4.0,Y,No,11,3,1,80,0,30.0,4,3.0,7,0,4,1
19,Yes,Travel_Rarely,355,Research & Development,5.0,2.0,TECHNICAL DEGREE,1,1319,3.0,Female,77,2,1,  Research Scientist  ,1.0,Divorced,8911.0,13191,2.0,Y,Yes,11,3,2,80,0,0.0,0,2.0,0,0,0,0
19,No,travel_frequently,265,Human Resources,,2.0,OTHER,1,630,3.0,Male,44,4,1,HR Business Partner,2.0,Married,7454.0,6354,2.0,Y,No,13,3,3,80,3,0.0,2,3.0,0,0,0,0
21,Yes,Travel_Rarely,1308,Research & Development,17.0,3.0,other,1,862,3.0,Male,38,4,1,Research Director,4.0,Divorced,6223.0,23016,,Y,N,14,3,4,80,2,0.0,0,2.0,0,0,0,0
40,No,TRAVEL_RARELY,279,Research & Development,1.0,2.0,Other,1,1241,4.0,Male,94,1,1,MANAGER,1.0,Married,6754.0,8586,4.0,Y,Y,12,3,1,80,2,21.0,0,,3,3,0,2
43,No,Travel_Rarely,1098,Sales,29.0,1.0,Other,1,921,3.0,Female,51,3,1,Sales Representative,2.0,SINGLE,8342.0,21189,2.0,Y,Y,20,3,3,80,0,20.0,0,3.0,0,0,0,0
51,No,Travel_Rarely,1085,Sales,16.0,1.0,Life Sciences,1,587,3.0,Female,64,1,3,Sales Representative,3.0,MARRIED,9574.0,15971,1.0,Y,No,15,4,3,80,0,32.0,3,2.0,8,1,0,3
34,No,Travel_Frequently,1137,Research & Development,28.0,,Medical,1,881,2.0,Male,40,2,3,Research Director,4.0,Single,13715.0,2094,2.0,Y,No,16,3,4,80,0,14.0,4,2.0,6,0,2,1
23,No,Travel_Rarely,654,Research & Development,18.0,2.0,Medical,1,1303,4.0,Female,87,2,1,Research Director,4.0,single,8141.0,26676,7.0,Y,No,14,3,1,80,0,4.0,3,3.0,4,4,2,2
30,No,travel_rarely,482,Research & Development,29.0,2.0,Technical Degree,1,746,2.0,,61,4,1,Manager,4.0,Single,6087.0,20274,2.0,Y,N,19,3,3,80,1,9.0,5,4.0,2,1,2,1
20,no,travel_rarely,378,Sales,7.0,3.0,  Life Sciences  ,1,1159,4.0,Female,95,2,2,Sales Representative,4.0,Married,7864.0,10956,4.0,Y,No,17,3,2,80,1,0.0,5,2.0,0,0,0,0
42,No,  Non-Travel  ,294,Research & Development,1.0,3.0,Technical Degree,1,1339,3.0,Female,48,4,1,Laboratory Technician,4.0,Single,8218.0,17956,1.0,Y,Yes,13,3,2,80,3,18.0,4,3.0,2,2,0,0
25,No,Travel_Rarely,803,Sales,4.0,3.0,MARKETING,1,1144,,Female,68,1,2,  Sales Representative  ,3.0,Married,9951.0,6747,1.0,Y,No,22,3,3,80,1,4.0,4,4.0,2,0,2,2
40,No,Travel_Frequently,1464,Sales,14.0,3.0,Life Sciences,1,999,4.0,Male,74,4,4,MANAGER,3.0,Divorced,11333.0,18981,2.0,Y,No,12,3,1,80,2,18.0,0,4.0,14,5,1,0
38,No,Travel_Rarely,680,Sales,20.0,2.0,Life Sciences,1,523,1.0,Female,76,2,1,Manager,2.0,Married,8938.0,13354,3.0,Y,No,14,3,4,80,2,16.0,3,3.0,2,2,0,1
41,No,Non-Travel,831,  Research & Development  ,21.0,4.0,Medical,1,358,4.0,,45,1,2,healthcare representative,2.0,SINGLE,12052.0,15608,3.0,Y,No,12,4,2,80,1,16.0,0,3.0,9,1,2,1
36,No,Travel_Rarely,1473,Research & Development,6.0,2.0,Life Sciences,1,198,3.0,Female,67,1,4,Healthcare Representative,2.0,Married,15715.0,24888,3.0,Y,No,18,3,3,80,1,13.0,4,3.0,13,1,2,2
37,No,Travel_Rarely,1205,Research & Development,1.0,3.0,Medical,1,1295,2.0,,30,3,2,Research Director,1.0,Married,7448.0,7933,3.0,Y,Yes,19,3,2,80,1,,3,3.0,0,0,0,0
31,No,  Travel_Rarely  ,751,Sales,2.0,1.0,technical degree,1,151,2.0,Female,65,1,2,Manager,1.0,Married,9784.0,16053,4.0,Y,No,19,3,2,80,2,19.0,1,2.0,3,3,0,3
33,No,Travel_Rarely,1466,Research & Development,16.0,4.0,Life Sciences,1,529,4.0,Male,53,2,3,Manager,3.0,Married,12841.0,15559,4.0,Y,N,14,3,1,80,0,9.0,6,3.0,8,0,1,4
38,0,Travel_Rarely,894,sales,6.0,2.0,  Technical Degree  ,1,691,2.0,Male,38,3,2,  Sales Representative  ,3.0,Divorced,8654.0,19831,5.0,Y,1,11,3,3,80,2,9.0,3,3.0,7,1,1,1
38,Yes,Travel_Frequently,1154,RESEARCH & DEVELOPMENT,1.0,2.0,medical,1,181,1.0,Male,53,4,2,  Research Scientist  ,3.0,Divorced,7559.0,20783,3.0,Y,N,18,3,2,80,2,11.0,2,2.0,0,0,0,0
40,no,Travel_Rarely,1469,Sales,3.0,4.0,Marketing,1,292,3.0,Female,43,2,2,Manager,,married,10051.0,25496,4.0,Y,No,11,3,3,80,1,18.0,2,2.0,0,0,0,0
30,Yes,TRAVEL_RARELY,1241,Research & Development,4.0,3.0,LIFE SCIENCES,1,781,4.0,Female,32,4,2,Manufacturing Director,2.0,Married,8449.0,19214,2.0,Y,Yes,20,3,3,80,2,8.0,5,3.0,1,1,1,1
45,No,Travel_Frequently,876,RESEARCH & DEVELOPMENT,20.0,3.0,  Life Sciences  ,1,993,1.0,Male,70,3,2,Manufacturing Director,3.0,Single,10672.0,3704,2.0,Y,no,14,4,3,80,0,26.0,5,2.0,9,0,1,6
38,No,Non-Travel,112,Research & Development,4.0,2.0,Life Sciences,1,1224,3.0,Male,49,2,4,Manager,1.0,single,12436.0,15884,2.0,Y,Yes,13,3,4,80,1,14.0,0,1.0,11,2,0,0
48,no,Travel_Rarely,295,Research & Development,10.0,2.0,Technical Degree,1,833,3.0,Male,79,1,3,Laboratory Technician,1.0,Divorced,12989.0,7264,1.0,Y,No,11,3,3,80,2,33.0,2,4.0,5,3,5,5
31,No,Travel_Rarely,1187,research & development,2.0,3.0,LIFE SCIENCES,1,1072,2.0,Male,31,4,1,Manufacturing Director,1.0,Divorced,5403.0,19941,3.0,Y,No,16,4,3,80,1,11.0,5,2.0,0,0,0,0
44,No,Travel_Frequently,1476,Research & Development,2.0,3.0,Other,1,175,4.0,Female,95,4,2,research scientist,3.0,Married,8891.0,17761,4.0,Y,Y,13,3,2,80,2,24.0,4,3.0,6,1,1,6
37,No,Travel_Rarely,844,RESEARCH & DEVELOPMENT,1.0,4.0,Technical Degree,1,1089,2.0,Male,36,4,5,Research Director,4.0,Married,17818.0,19594,2.0,Y,No,11,3,3,80,0,20.0,5,2.0,20,4,0,0
41,No,Travel_Rarely,244,sales,29.0,2.0,Marketing,1,651,4.0,Female,48,1,3,sales executive,4.0,Married,15392.0,23689,4.0,Y,No,23,3,3,80,0,24.0,0,3.0,10,0,4,1
42,No,Travel_Frequently,1111,,2.0,4.0,Other,1,258,2.0,Male,73,1,2,Research Scientist,4.0,Married,9372.0,11920,5.0,Y,No,13,3,1,80,0,,1,3.0,9,4,5,0
40,No,Travel_Rarely,1200,Sales,1.0,1.0,Other,1,1043,1.0,Male,93,2,2,Sales Representative,4.0,SINGLE,11775.0,17799,2.0,Y,No,20,3,2,80,2,,0,3.0,1,1,0,0
26,Yes,travel_rarely,1465,Research & Development,1.0,2.0,Medical,1,1355,2.0,Male,45,1,1,Manufacturing Director,3.0,Divorced,7348.0,19911,2.0,Y,Yes,15,3,2,80,1,0.0,4,3.0,0,0,0,0
34,No,Travel_Rarely,1009,Research & Development,27.0,2.0,Medical,1,22,1.0,Female,35,4,2,Manager,2.0,Married,9033.0,13674,4.0,Y,Yes,17,4,3,80,3,17.0,6,3.0,3,2,3,1
41,No,Travel_Rarely,1492,  Sales  ,1.0,4.0,Technical Degree,1,1444,2.0,Male,96,2,3,Sales Executive,3.0,Single,11673.0,9884,0.0,Y,No,13,3,4,80,2,17.0,1,4.0,12,3,4,6
48,Yes,TRAVEL_RARELY,1447,Research & Development,1.0,4.0,other,1,1325,3.0,Male,86,2,1,Manufacturing Director,4.0,MARRIED,7357.0,8986,3.0,Y,no,12,3,2,80,1,29.0,4,3.0,0,0,0,0
54,No,Travel_Frequently,1089,Research & Development,6.0,3.0,Other,1,1195,1.0,Male,65,3,3,Healthcare Representative,3.0,Married,14172.0,10006,5.0,Y,yes,13,4,1,80,1,32.0,6,3.0,7,0,6,0
29,No,Travel_Rarely,1010,Sales,22.0,2.0,Technical Degree,1,740,1.0,Female,38,3,2,Manager,3.0,Single,6607.0,24682,1.0,Y,no,11,3,4,80,1,8.0,2,3.0,4,3,3,0
26,No,Non-Travel,1329,Sales,4.0,3.0,Other,1,482,1.0,Female,80,3,3,sales executive,2.0,Single,14057.0,21665,0.0,Y,No,12,3,4,80,3,6.0,6,3.0,6,6,1,0
41,No,Travel_Frequently,1444,Research & Development,1.0,3.0,Life Sciences,1,475,1.0,Male,87,1,2,Healthcare Representative,4.0,Single,11996.0,14003,2.0,Y,No,18,4,3,80,1,17.0,2,3.0,1,1,1,1
49,no,TRAVEL_FREQUENTLY,1378,Research & Development,7.0,5.0,Other,1,1130,4.0,Female,83,1,1,Research Scientist,3.0,Single,9771.0,19097,2.0,Y,Yes,11,3,3,80,1,33.0,4,3.0,2,2,1,2
34,No,Travel_Rarely,1349,Sales,4.0,2.0,other,1,119,4.0,Female,66,3,1,Manager,2.0,Married,6557.0,2153,4.0,Y,No,16,3,3,80,1,6.0,2,3.0,0,0,0,0
30,No,Travel_Frequently,1243,SALES,1.0,1.0,Marketing,1,179,4.0,Male,68,3,1,Sales Executive,4.0,Married,9897.0,15524,2.0,Y,Yes,11,3,4,80,1,2.0,6,2.0,2,1,0,1
35,N,Travel_Rarely,295,Research & Development,1.0,3.0,Life Sciences,1,1190,3.0,,93,1,3,Laboratory Technician,4.0,Divorced,10840.0,17857,2.0,Y,No,12,3,1,80,2,16.0,1,1.0,14,1,0,0
43,No,Travel_Rarely,1491,Research & Development,23.0,2.0,Life Sciences,1,338,3.0,Male,68,3,2,Research Scientist,,married,9482.0,5585,1.0,Y,no,15,3,1,80,0,19.0,1,3.0,9,0,2,0
46,no,Travel_Frequently,1166,RESEARCH & DEVELOPMENT,19.0,3.0,Technical Degree,1,687,3.0,Female,70,2,2,Research Scientist,4.0,  Single  ,10396.0,10588,7.0,Y,No,16,4,2,80,1,,2,4.0,0,0,0,0
37,No,Travel_Rarely,393,Sales,8.0,4.0,technical degree,1,610,4.0,Male,46,3,1,Sales Representative,2.0,  Divorced  ,7169.0,19814,3.0,Y,No,17,3,3,80,1,18.0,4,3.0,2,2,0,2
37,No,Travel_Rarely,659,Research & Development,1.0,2.0,Life Sciences,1,298,3.0,Female,85,1,3,Research Director,3.0,Married,11255.0,18164,5.0,Y,No,14,4,1,80,2,11.0,3,1.0,7,0,0,3
42,Yes,Travel_Rarely,972,Sales,24.0,2.0,Life Sciences,1,1191,4.0,Male,54,1,5,Sales Representative,1.0,Married,14495.0,24421,3.0,Y,No,21,3,1,80,1,22.0,1,2.0,22,3,3,13
28,No,Travel_Rarely,241,Sales,5.0,1.0,Life Sciences,1,766,4.0,Male,40,1,2,  Manager  ,3.0,Divorced,10217.0,21770,2.0,Y,No,13,4,3,80,1,3.0,4,3.0,3,1,3,0
48,No,Travel_Rarely,1276,Research & Development,7.0,2.0,  Technical Degree  ,1,675,2.0,Male,57,4,1,Healthcare Representative,1.0,Single,,2237,6.0,Y,No,18,3,3,80,0,29.0,2,2.0,0,0,0,0
35,No,Travel_Rarely,1303,Sales,3.0,1.0,Technical Degree,1,762,2.0,Female,33,1,1,Manager,1.0,divorced,5716.0,9837,3.0,Y,No,11,3,2,80,0,9.0,0,1.0,1,1,1,1
41,No,Non-Travel,341,Sales,2.0,3.0,Life Sciences,1,1390,4.0,Male,82,3,1,Manager,4.0,Married,6618.0,4218,1.0,Y,No,12,3,1,80,2,11.0,0,4.0,3,3,3,1
18,No,Travel_Rarely,1235,Research & Development,7.0,2.0,Other,1,110,2.0,Female,48,2,1,Manager,2.0,Married,7361.0,13333,3.0,Y,No,11,3,3,80,1,0.0,0,3.0,0,0,0,0
51,No,Travel_Rarely,1480,Sales,1.0,1.0,Marketing,1,414,1.0,Female,36,2,3,Manager,1.0,Single,9426.0,13615,2.0,Y,no,11,3,3,80,1,26.0,2,3.0,6,2,0,2
28,No,Non-Travel,1142,Research & Development,1.0,5.0,Technical Degree,1,668,1.0,Female,64,3,4,Research Director,2.0,single,12588.0,15631,1.0,Y,no,11,3,3,80,0,10.0,2,3.0,10,1,0,5
30,N,Travel_Rarely,273,Sales,7.0,3.0,Technical Degree,1,1254,3.0,Male,55,1,4,Manager,2.0,Married,14545.0,9391,0.0,Y,No,11,3,3,80,3,11.0,0,3.0,11,6,3,1
30,No,Non-Travel,1404,Sales,1.0,4.0,Other,1,1379,2.0,Male,72,1,2,Manager,1.0,MARRIED,8027.0,20003,2.0,Y,No,14,3,1,80,1,,4,2.0,3,0,3,2
33,No,Travel_Rarely,328,Research & Development,20.0,2.0,Medical,1,543,3.0,Male,80,3,2,Manager,4.0,Married,9367.0,3369,3.0,Y,No,11,3,1,80,1,10.0,6,3.0,6,3,0,0
49,Yes,Travel_Rarely,1118,Sales,1.0,2.0,Technical Degree,1,720,2.0,Female,87,2,2,sales executive,4.0,Married,9852.0,4353,3.0,Y,No,11,3,2,80,0,24.0,6,2.0,6,0,3,3
40,no,Non-Travel,1210,Research & Development,15.0,2.0,Technical Degree,1,1387,2.0,Female,63,4,3,Research Director,3.0,Divorced,10939.0,20884,3.0,Y,No,16,3,4,80,1,17.0,4,2.0,5,4,1,0
37,No,Travel_Rarely,1021,Research & Development,5.0,3.0,Life Sciences,1,306,3.0,Female,64,2,1,Manager,1.0,Single,9698.0,5074,3.0,Y,No,23,4,2,80,0,14.0,2,4.0,2,2,0,2
25,No,  Travel_Frequently  ,749,Research & Development,5.0,3.0,Life Sciences,1,936,3.0,Male,30,3,2,Laboratory Technician,4.0,SINGLE,9953.0,18506,3.0,Y,No,15,4,2,80,2,0.0,5,2.0,0,0,0,0
40,No,Travel_Rarely,1400,Sales,,4.0,Life Sciences,1,650,3.0,Male,94,1,1,Sales Representative,1.0,Single,6089.0,2619,0.0,Y,No,11,3,2,80,1,16.0,5,4.0,1,1,1,1
44,No,Travel_Frequently,574,sales,4.0,3.0,Marketing,1,571,4.0,Female,77,1,2,Manager,1.0,Divorced,8256.0,22483,2.0,Y,No,12,3,4,80,1,19.0,2,4.0,0,0,0,0
36,No,TRAVEL_RARELY,151,research & development,19.0,2.0,Medical,1,713,2.0,Male,64,2,1,Manager,4.0,Divorced,8447.0,12741,4.0,Y,No,15,3,4,80,2,11.0,0,3.0,0,0,0,0
42,No,Travel_Rarely,469,Research & Development,7.0,1.0,Technical Degree,1,983,2.0,Male,93,3,1,Research Director,2.0,Married,7445.0,14447,3.0,Y,No,16,3,3,80,1,23.0,4,3.0,2,2,2,0
29,N,Non-Travel,1398,Sales,5.0,4.0,technical degree,1,1315,3.0,Female,43,3,2,  Sales Representative  ,3.0,SINGLE,9116.0,4858,1.0,Y,Yes,17,3,1,80,0,8.0,6,3.0,5,3,0,2
36,No,Travel_Rarely,987,Research & Development,4.0,1.0,Other,1,21,3.0,Female,79,2,1,Research Director,,Married,6750.0,15189,1.0,Y,1,16,3,4,80,0,12.0,2,3.0,0,0,0,0
37,No,TRAVEL_RARELY,1087,Research & Development,9.0,3.0,Medical,1,989,4.0,Female,79,3,2,Research Director,1.0,married,10281.0,19616,2.0,Y,Yes,18,3,1,80,1,10.0,1,3.0,0,0,0,0
26,Yes,Travel_Rarely,1429,Sales,5.0,1.0,OTHER,1,1028,4.0,Male,41,4,2,Sales Representative,4.0,Divorced,9248.0,5921,1.0,Y,Yes,14,4,4,80,0,8.0,5,3.0,4,4,2,3
44,No,Travel_Rarely,1043,Research & Development,1.0,2.0,Other,1,1060,2.0,Male,44,1,4,Laboratory Technician,2.0,SINGLE,12732.0,11796,0.0,Y,No,24,3,1,80,1,24.0,6,3.0,12,2,0,7
32,No,TRAVEL_RARELY,1252,Research & Development,1.0,2.0,  Other  ,1,733,1.0,Male,76,3,3,Healthcare Representative,3.0,married,,22987,0.0,Y,No,15,3,2,80,2,10.0,6,3.0,10,0,2,2
58,No,Travel_Rarely,1340,Research & Development,3.0,3.0,Life Sciences,1,918,2.0,Female,70,3,1,Laboratory Technician,2.0,Married,9363.0,5048,3.0,Y,No,15,3,1,80,1,36.0,4,3.0,1,0,0,1
34,Yes,Travel_Rarely,757,Research & Development,11.0,3.0,Medical,1,102,2.0,Male,68,2,1,Research Director,1.0,Single,9229.0,6125,1.0,Y,Yes,18,3,1,80,0,9.0,0,3.0,0,0,0,0
33,No,Travel_Frequently,1041,Research & Development,1.0,4.0,Medical,1,1184,1.0,Male,70,4,3,Manager,3.0,Married,10600.0,3732,0.0,Y,No,12,3,3,80,0,9.0,2,4.0,9,1,0,3
34,No,Travel_Rarely,302,SALES,19.0,2.0,Life Sciences,1,773,1.0,Male,69,3,3,sales executive,3.0,Single,9361.0,11142,7.0,Y,No,17,3,4,80,0,10.0,0,1.0,10,6,0,7
